code,korean_title,english_title,genre_list,country,released_date,director,actors
187366,극장판 헬로카봇 : 달나라를 구해줘!,hellocarbotthemoviesavethemoon,['애니메이션'],['한국'], 2019.09.04,"최신규, 김진철","['이지현(차탄 / 모나 한국어 목소리)', ' 김용준(아빠 한국어 목소리)', ' 양정화(엄마 / 장군 한국어 목소리)더보기']"
188874,라이트하우스,thelighthouse,"['드라마', '판타지', '공포', '미스터리']","['미국', '캐나다']",,로버트 에거스,"['윌렘 대포(토머스 웨이크)', ' 로버트 패틴슨(에프라임 윈슬로우)더보기']"
189260,라스트 크리스마스,lastchristmas,"['멜로/로맨스', '코미디']",['미국'], 2019.12.05,폴 페이그,"['에밀리아 클라크(케이트)', ' 헨리 골딩(톰)더보기']"
56447,가족의 탄생,familyties,['드라마'],['한국'], 2006.05.18,김태용,"['문소리(미라)', ' 고두심(무신)', ' 엄태웅(형철)더보기']"
182049,돈렛고,dontletgo,"['공포', '미스터리', '드라마']",['미국'],,제이콥 아론 이스터스,"['스톰 레이드', ' 데이빗 오예로워', ' 미켈티 윌리암슨더보기']"
193974,사탄의 베이비 시터: 킬러 퀸,thebabysitterkillerqueen,"['코미디', '공포']",['미국'], 2020.09.10,맥지,"['유다 르위스', ' 제나 오르테가', ' 에밀리 엘린 린드더보기']"
191940,소셜 딜레마,thesocialdilemma,['다큐멘터리'],['미국'],,제프 올롭스키,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t12세 관람가\n\n']
187548,프렌드 존,friendzone,"['코미디', '멜로/로맨스']",['태국'], 2019.10.30,차야놉 분프라콥 ,"['나팟 시앙솜분(팜)', ' 핌차녹 류위셋파이분(깅)', ' 제이슨 영(테드)더보기']"
188469,뷰티풀 데이 인 더 네이버후드,abeautifuldayintheneighborhood,['드라마'],"['미국', '중국']",,마리엘 헬러,"['톰 행크스(프레드 로저스)', ' 매튜 리즈(로이드 보겔)더보기']"
164936,아나스타샤,anastasia,['가족'],['미국'],,블레이크 해리스,"['에밀리 캐리', ' 아미아 밀러더보기']"
193870,이제 그만 끝낼까 해,imthinkingofendingthings,"['드라마', '공포', '스릴러']",['미국'], 2020.09.04,찰리 카우프만,"['제시 플레먼스(제이크)', ' 제시 버클리', ' 토니 콜렛(엄마)더보기']"
140656,커런트 워,thecurrentwar,['드라마'],['미국'], 2019.08.22,알폰소 고메즈-레존,"['베네딕트 컴버배치(토머스 에디슨)', ' 톰 홀랜드(사무엘 인설)', ' 니콜라스 홀트(니콜라 테슬라)더보기']"
208974,더 매치: 1944,thematch,"['드라마', '전쟁']","['크로아티아', '미국']",,"도미닉 세들러, 자코브 세들러","['프랑코 네로', ' 카스파 필립슨', ' 아맨드 아상테더보기']"
130708,아임 산타나: 더 무비,santana,['코미디'],['트리니다드 토바고'],,로저 알렉시스,['로저 알렉시스더보기']
196978,록스타처럼!,alltogethernow,['드라마'],['미국'],,브렛 헤일리,"['아우이 크라발호', ' 렌지 펠리즈', ' 저스티나 마샤도더보기']"
196808,"불사조, 비상하다",risingphoenix,['다큐멘터리'],['영국'],,이안 보노트,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t15세 관람가\n\n']
197281,슬립오버,thesleepover,"['액션', '모험', '코미디']",['미국'],,트리시 시에,"['새디 스탠리', ' 맥스웰 심킨스', ' 크리 시키노더보기']"
170860,기도의 막이 내릴 때,thecrimesthatbind,"['미스터리', '스릴러']",['일본'], 2020.05.14,후쿠자와 카츠오,"['아베 히로시(카가 쿄이치로)', ' 마츠시마 나나코(아사이 히로미)더보기']"
192141,블러드샷,bloodshot,"['액션', '드라마', '판타지', 'SF']",['미국'], 2020.05.21,데이브 윌슨,"['빈 디젤(레이 개리슨/블러드샷)', ' 에이사 곤살레스(케이티)', ' 샘 휴건(지미 달튼)더보기']"
168045,바이스,vice,['드라마'],"['미국', '영국', '스페인']", 2019.04.11,아담 맥케이,['크리스찬 베일(딕 체니)더보기']
182360,항거:유관순 이야기,aresistance,['드라마'],['한국'], 2019.02.27,조민호,"['고아성(유관순)', ' 김새벽(김향화)', ' 김예은(권애라)더보기']"
96951,타짜: 원 아이드 잭,tazzaoneeyedjack,"['범죄', '드라마']",['한국'], 2019.09.11,권오광,"['박정민(도일출)', ' 류승범(애꾸)', ' 최유화(마돈나)더보기']"
181381,천문: 하늘에 묻는다,forbiddendream,[],['한국'], 2019.12.26,허진호,"['최민식(장영실)', ' 한석규(세종)더보기']"
179482,82년생 김지영,kimjiyoungborn1982,['드라마'],['한국'], 2019.10.23,김도영,"['정유미(지영)', ' 공유(대현)더보기']"
185838,히트맨,hitmanagentjun,"['코미디', '액션']",['한국'], 2020.01.22,최원섭,"['권상우(준)', ' 정준호(덕규)', ' 황우슬혜(미나)더보기']"
178544,사자,thedivinefury,"['미스터리', '액션', '판타지', '공포']",['한국'], 2019.07.31,김주환,"['박서준(용후)', ' 안성기(안신부)', ' 우도환(지신)더보기']"
196570,그레타 툰베리,greta,['다큐멘터리'],['스웨덴'], 2021.06.17,나탄 그로스만,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t전체 관람가\n\n']
195590,프로젝트 파워,projectpower,"['액션', '범죄', '모험']",['미국'], 2020.08.14,"헨리 유스트, 아리엘 슐만","['제이미 폭스(아트)', ' 조셉 고든 레빗(프랭크)', ' 도미닉 피시백(로빈)더보기']"
155399,피어리스,fearless,"['액션', '드라마', '멜로/로맨스']",['인도'],,"N. 린거스와미, 수레쉬","['수리야', ' 사만다 루스 프라브후더보기']"
195417,워크 잇,workit,['코미디'],['미국'], 2020.08.07,로라 테루소,"['사브리나 카펜터', ' 조단 피셔', ' 키넌 론즈데일더보기']"
195982,아넬카: 문제적 저니맨,anelkamisunderstood,['다큐멘터리'],['미국'], 2020.08.05,에릭 하네조,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t12세 관람가\n\n']
180390,퍼펙트맨,manofmen,"['코미디', '드라마']",['한국'], 2019.10.02,용수,"['설경구(장수)', ' 조진웅(영기)더보기']"
165828,머니,money,['스릴러'],['프랑스'],,젤라 바블루아니,"['빈센트 로티어스', ' 게오르게 바블루아니', ' 브느와 마지멜더보기']"
178526,봉오동 전투,thebattleroartovictory,"['액션', '드라마']",['한국'], 2019.08.07,원신연,"['유해진(황해철)', ' 류준열(이장하)', ' 조우진(마병구)더보기']"
154029,행복 목욕탕,herloveboilsbathwater,"['드라마', '가족']",['일본'], 2017.03.23,나카노 료타,"['미야자와 리에', ' 스기사키 하나', ' 오다기리 죠더보기']"
189000,나이브스 아웃,knivesout,"['미스터리', '스릴러']",['미국'],2021.01.14 2019.12.04,라이언 존슨,"['다니엘 크레이그(브누아 블랑)', ' 크리스 에반스(랜섬)', ' 아나 디 아르마스(마르타)더보기']"
181703,그루지 2020,thegrudge,"['공포', '미스터리']",['미국'],,니콜라스 페스케,"['안드레아 라이즈보로', ' 윌리암 새들러', ' 베티 길핀더보기']"
76960,나쁜 녀석들 : 포에버,badboysforlife,['액션'],['미국'], 2020.01.15,"아딜 엘 아르비, 빌랄 팔라","['윌 스미스(마이크 로리 형사)', ' 마틴 로렌스(마커스 버넷 형사)더보기']"
196380,스피드 큐브의 천재들,thespeedcubers,['다큐멘터리'],['미국'],,수 킴,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t전체 관람가\n\n']
193686,정도,doubleworld,"['액션', '모험', '판타지']",['중국'], 2020.07.25,진덕삼,"['헨리', ' 하윤동', ' 나중겸더보기']"
184520,키싱 부스 2,thekissingbooth2,"['코미디', '멜로/로맨스']","['영국', '미국']", 2020.07.24,빈스 마르셀로,"['조이 킹', ' 조엘 코트니', ' 제이콥 엘로디더보기']"
194884,너의 시선이 머무는 곳에,whereyoureyeslinger,['멜로/로맨스'],['한국'],,황다슬,"['한기찬(한태주)', ' 장의수(강국)', ' 최규리(혜미)더보기']"
186614,다운튼 애비,downtonabbey,['드라마'],['영국'],,마이클 엔글러,"['휴 보네빌(로버트 크롤리)', ' 미셀 도커리(메리 탤벗)', ' 엘리자베스 맥거번(코라 크롤리)더보기']"
107072,밀프,milf,"['코미디', '드라마']",['미국'], 2013.06.20,스콧 휠러,"['잭 컬리슨(브랜든 머피)', ' 필립 말렛(안소니 리스)', ' 조셉 부턴(네이트)더보기']"
195431,위험한 만남,fatalaffair,"['드라마', '스릴러']",['미국'], 2020.07.16,피터 설리반,"['니아 롱', ' 오마 엡스', ' 스티븐 비숍더보기']"
92001,플레이어스,theplayers,['코미디'],['프랑스'], 2014.08.14,"엠마누엘 베르코, 프레드 카바예, 알렉상드르 꾸르뜨","['장 뒤자르댕(프레드)', ' 질 를르슈(그렉)', ' 제라르딘 나카체(스테파니)더보기']"
193173,올드 가드,theoldguard,"['액션', '판타지']",['미국'], 2020.07.10,지나 프린스-바이스우드,"['샤를리즈 테론', ' 키키 레인', ' 마르완 켄자리더보기']"
186613,작은 아씨들,littlewomen,"['드라마', '멜로/로맨스']",['미국'], 2020.02.12,그레타 거윅,"['시얼샤 로넌(조 마치)', ' 엠마 왓슨(멕 마치)', ' 플로렌스 퓨(에이미 마치)더보기']"
102802,데스페라도,desperados,['코미디'],[],,베티 토마스,['아일라 피셔더보기']
172789,리오,rio,"['범죄', '드라마', '미스터리', '스릴러']","['영국', '미국', '프랑스']",,에드워드 버거,"['미셸 윌리엄스', ' 제이크 질렌할', ' 베네딕트 컴버배치더보기']"
212271,퍼킷 리스트,thefkitlist,['코미디'],['미국'],,마이클 듀건,"['제리 오코넬', ' 매디슨 아이스먼', ' 나탈리 지더보기']"
192480,유로비전 송 콘테스트 - 파이어 사가 스토리,eurovisionsongcontestthestoryoffiresaga,['코미디'],['미국'],,데이빗 돕킨,"['레이첼 맥아담스', ' 윌 페렐', ' 피어스 브로스넌더보기']"
74902,누군가 내게 키스했다,memoirsofateenageamnesiac,"['드라마', '멜로/로맨스']",['일본'],,한스 카노사,"['호리키타 마키', ' 마츠야마 켄이치', ' 테고시 유야더보기']"
187349,쥬만지: 넥스트 레벨,jumanjithenextlevel,"['액션', '모험']",['미국'], 2019.12.11,제이크 캐스단,"['드웨인 존슨', ' 잭 블랙', ' 케빈 하트더보기']"
188057,와스프 네트워크,waspnetwork,['스릴러'],"['브라질', '프랑스', '스페인', '벨기에']",,올리비에 아사야스,"['페넬로페 크루즈', ' 에드가 라미레즈', ' 가엘 가르시아 베르날더보기']"
195092,사라진 탄환,lostbullet,"['액션', '범죄', '스릴러']",['프랑스'],,귀욤 피에레트,"['알반 레누아', ' 니콜라스 뒤보셸', ' 람지 베디아더보기']"
183110,예스터데이,yesterday,['드라마'],['영국'], 2019.09.18,대니 보일,"['히메쉬 파텔(잭 말릭)', ' 릴리 제임스(엘리 애플턴)더보기']"
179719,윌리,wheely,"['애니메이션', '모험', '코미디']",['말레이지아'], 2018.10.25,"칼 멘데즈, 유스리 압드 하림","['허성재(윌리 목소리)', ' 조연우(스쿳 목소리)', ' 방지원(로즈 목소리)더보기']"
186611,미녀 삼총사 3,charliesangels,"['액션', '모험', '코미디']",['미국'],,엘리자베스 뱅크스,"['크리스틴 스튜어트', ' 나오미 스콧', ' 엘라 발린스카더보기']"
194321,울고 싶은 나는 고양이 가면을 쓴다,awhiskeraway,['애니메이션'],['일본'], 2020.06.18,사토 준이치,"['시다 미라이', ' 하나에 나츠키더보기']"
209442,비기 : 할 말이 있어,biggieigotastorytotell,['다큐멘터리'],['미국'],,에멧 말로이,"['더 노토리우스 B.I.G.', ' 디디더보기']"
85578,7년의 밤,sevenyearsofnight,"['스릴러', '드라마']",['한국'], 2018.03.28,추창민,"['장동건(오영제)', ' 류승룡(최현수)', ' 송새벽(안승환)더보기']"
174807,배반의 장미,toohottodie,['코미디'],['한국'], 2018.10.18,박진영,"['김인권(안병남)', ' 정상훈(육심선)', ' 손담비(이미지)더보기']"
175365,빅샤크: 매직체인지,happylittlesubmarinemagicboxoftime,['애니메이션'],['중국'], 2018.06.27,헤 질리,"['이제인(메이 목소리)', ' 장병관(빅샤크 목소리)', ' 김사라(보보 목소리)더보기']"
177975,양아치 느와르,thebackstreetnoir,"['드라마', '코미디']",['한국'], 2018.09.13,강효진,"['김병철(창도)', ' 곽지유', ' 김영용(영민)더보기']"
154986,아기와 나,babybesideme,['드라마'],['한국'], 2017.11.23,손태겸,"['이이경(도일)', ' 정연주(순영)더보기']"
202670,어 캅 무비,pel,[],['멕시코'],,알론소 루이즈팔라시오스,['모니카 델 카멘더보기']
189961,무협: 절대비기의 비밀,raidersofthewugorge,"['모험', '액션']",['중국'],,위입주,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t12세 관람가\n\n']
193833,적선인: 흑마살수,libaihellfire,"['액션', '미스터리']",['중국'],,이복선,"['장지웬', ' 마무수안', ' 이동궈더보기']"
192486,적인걸7 - 무두장군,detectivedeetheheadlessgodwill,"['액션', '미스터리']",['중국'],,"곽옥룡, 양수","['유흘신(적인걸)', ' 손진붕(사도나리)', ' 석은심(야월)더보기']"
201657,내가 사랑했던 모든 남자들에게: 언제나 그리고 영원히,toalltheboysalwaysandforever,"['멜로/로맨스', '드라마', '코미디']",['미국'],,마이클 피모그나리,"['라나 콘도르', ' 노아 센티네오더보기']"
202535,레드 닷,reddot,['스릴러'],['스웨덴'],,알라인 다르보리,"['난나 블론델', ' 요하네스 쿤게', ' 안나 아즈카라테더보기']"
177510,암전,warningdonotplay,"['공포', '미스터리']",['한국'], 2019.08.15,김진원,"['서예지(박미정)', ' 진선규(김재현)더보기']"
190447,고양이 집사,ourcat,['다큐멘터리'],['한국'],2020.12.03 2020.05.14,이희섭,"['고양이들', ' 집사들', ' 임수정(내레이션)더보기']"
203213,오 마이 파더! ,mygodfather,['코미디'],['태국'],,파왓 파낭카시리,"['타나왓 와타나푸티(곳)', ' 찬타빗 다나세비(쁘렘)더보기']"
181046,창간호,thefirstissue,['드라마'],['한국'], 2019.01.17,"백승환, 지일주, 하수민","['정형석(대리 드라이버)', ' 문종원(문차장)', ' 조달환(윤과장)더보기']"
159070,자전차왕 엄복동,racetofreedomumbokdong,['드라마'],['한국'], 2019.02.27,김유성,"['비(엄복동)', ' 강소라(김형신)', ' 이범수(황재호)더보기']"
168508,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,rilurilufairilumovieedition,['애니메이션'],['일본'], 2017.12.14,고로 사쿠라,"['조경이(리프 목소리)', ' 이재현(해바라기 목소리)', ' 이지현(로즈 목소리)더보기']"
174294,성혜의 나라,thelandofseonghye,['드라마'],['한국'], 2020.01.30,정형석,"['송지인(성혜)', ' 강두(승환)더보기']"
164104,피의 연대기,forvaginassake,['다큐멘터리'],['한국'], 2018.01.18,김보람,"['여경주(본인)', ' 김보람(본인)', ' 심이안(본인)더보기']"
198774,"마 레이니, 그녀가 블루스",maraineysblackbottom,['드라마'],['미국'],,조지 C. 울프,"['채드윅 보스만(레비)', ' 비올라 데이비스(마 레이니)더보기']"
181541,다이노 어드벤처: 육해공 킬러 엘리트,planetdinosaurkillerelite,['애니메이션'],['영국'], 2019.01.10,마이크 데블린,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t전체 관람가\n\n']
63850,눈물이 주룩주룩,tearsforyou,"['드라마', '멜로/로맨스']",['일본'], 2007.05.17,도이 노부히로,"['츠마부키 사토시(아라가키 요타로)', ' 나가사와 마사미(아라가키 카오루)더보기']"
189537,#살아있다,alive,['드라마'],['한국'], 2020.06.24,조일형,"['유아인(오준우)', ' 박신혜(김유빈)더보기']"
197339,프릭스: 원 오브 어스,freaksyoureoneofus,"['SF', '판타지']",['독일'], 2020.09.02,펠릭스 바인더,"['코르넬리아 그뢰셸', ' 팀 올리버 슐츠', ' 보탄 빌케 모링더보기']"
177374,증인,innocentwitness,['드라마'],['한국'], 2019.02.13,이한,"['정우성(순호)', ' 김향기(지우)더보기']"
169078,기묘한 가족,theoddfamilyzombieonsale,['코미디'],['한국'], 2019.02.13,이민재,"['정재영(준걸)', ' 김남길(민걸)', ' 엄지원(남주)더보기']"
172795,마,ma,"['공포', '스릴러']",['미국'],,테이트 테일러,"['옥타비아 스펜서(수 앤)', ' 루크 에반스', ' 줄리엣 루이스더보기']"
181971,더 라스트 블랙 맨 인 샌프란시스코,thelastblackmaninsanfrancisco,['드라마'],['미국'],,조 탈보트,"['도라 버치', ' 핀 위트록더보기']"
186821,정직한 후보,honestcandidate,['코미디'],['한국'], 2020.02.12,장유정,"['라미란(주상숙)', ' 김무열(박희철)', ' 나문희(김옥희)더보기']"
182355,분노의 질주: 홉스&amp;쇼,fastfuriouspresentshobbsshaw,['액션'],['미국'], 2019.08.14,데이빗 레이치,"['드웨인 존슨(루크 홉스)', ' 제이슨 스타뎀(데카드 쇼)', ' 이드리스 엘바(브릭스턴)더보기']"
182017,굿 보이즈,goodboys,['코미디'],['미국'],,"리 아이젠버그, 진 스툽니스키","['제이콥 트렘블레이', ' 몰리 고든', ' 밀리 데이비스더보기']"
185340,호신술의 모든 것,theartofselfdefense,['코미디'],['미국'],,릴리 스턴즈,['제시 아이젠버그더보기']
194802,Da 5 블러드,da5bloods,"['드라마', '전쟁']",['미국'],,스파이크 리,"['델로이 린도(폴)', ' 클락 피터스(오티스)', ' 놈 루이스(에디)더보기']"
